Date,ts_code,RSI,5upcross60,now_high_close,std_60,30_down,diff_MA60-MA90,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,dv_ratio,total_mv,alpha001,alpha005,alpha020,alpha025,alpha033,alpha039,alpha088,pct_chg
2019-09-12,002148.SZ,61.18747015102751,0.75,-1.01,5.4562,-1.83,-3.28,5.86,1.701,0.73,79.4909,154.1829,2.8791,14.246,1.369,331543.404,0.2415599534342258,-0.1761236337794997,-0.1026113054913948,0.3339140534262485,0.4072372199885123,-1.0331920183307512,0.8116025272831706,1.21
2018-03-12,002150.SZ,63.12099119334205,0.41,-0.11,6.143,-3.14,-7.5,8.85,0.8863,0.96,24.4344,30.3278,2.161,2.3425,1.6949,242705.84,0.831100757134537,-0.2301875030622609,-0.1567423830310325,0.4293193717277487,0.4159953970080552,-0.7124644853710572,0.2278481012658227,0.5700000000000001
2018-11-02,002150.SZ,60.77826121145486,0.31,-0.3,3.6278,-4.83,-2.39,6.26,0.6761,1.17,24.2594,17.4317,1.4736,1.4103,2.3962,171676.6733,0.831100757134537,-0.0281860424465776,-0.2741360817831146,0.3862710878417684,0.403337169159954,-0.7867128051309449,0.4090909090909091,1.13
2019-09-05,002151.SZ,58.357181347587606,0.29,-1.59,3.9528,-1.81,-1.7000000000000002,22.98,3.1057,1.36,105.6955,738.1142,2.811,3.6949,0.3187,1127325.3375,0.2341614906832298,-0.0607176164899619,-0.2884793562694663,0.3011152416356877,0.4311083894672382,-0.6775721387994227,0.5425597060624617,0.75
2017-03-24,002152.SZ,58.60828728811461,0.26,-0.16,1.8527,-0.36,-3.65,13.28,0.8417,1.3,23.9339,25.502,2.5677,5.4125,1.004,2150373.4952,0.8382608695652174,-0.233133323001341,-0.2468268905545881,0.3755787037037037,0.2323983972524327,-1.067152755398002,0.4917000572409845,1.53
2019-02-18,002152.SZ,63.36049079358017,1.08,-0.7000000000000001,2.6262,1.24,-1.13,5.92,0.8137,1.42,15.9858,20.8824,1.6675,3.2802,3.3784,1437900.3492,0.8382608695652174,-0.0253554298168845,-0.2320293461656232,0.2916666666666667,0.1671436748712078,-1.0988095238095237,0.459072696050372,2.78
2021-01-27,002153.SZ,59.4517141501732,0.35,-0.42,5.4706,-0.41,-5.59,33.81,0.9848,0.52,98.4037,269.6173,4.1697,9.8878,0.1183,3621430.2907,0.8377752027809965,-0.5598159910770858,-0.0082710353030793,0.3475997686524002,0.1990846681922196,-0.7289117500888012,0.0491990846681922,0.48
2018-05-07,002154.SZ,63.657871715763015,0.5700000000000001,0.0,2.3841,-0.77,-3.37,3.15,0.6667,0.75,153.4719,84.5732,1.5767,1.5298,0.2945,397934.7775,0.8544232922732363,-0.0675314501283056,-0.0725674384779423,0.4731543624161073,0.2949640287769784,-0.7763343317643702,0.0636413945766463,0.32
2018-11-14,002154.SZ,65.16083330084552,0.36,-1.52,5.0115,0.0,-4.06,3.17,1.1218,1.83,153.8253,30.9916,1.4841,1.5334,0.2938,398850.9875,0.8544232922732363,-0.0627785201067361,-0.0178997535654361,0.2813199105145413,0.1355838406198118,-0.9830017115960634,0.0354178195904814,0.63
2019-11-29,002154.SZ,61.48900850229085,0.8699999999999999,-2.89,1.9459,-0.31,-1.2,3.04,1.7303,1.56,71.4066,25.6086,1.3356,1.1904,0.3413,370154.0097,0.8544232922732363,-0.0506042571332232,-0.1582737646075301,0.1129753914988814,0.0885445489762036,-1.1764655541292257,0.0387382401770891,3.4000000000000004
2021-03-03,002154.SZ,57.16222967989596,0.18,-0.84,4.2226,-3.27,-3.26,3.38,1.11,0.9,19.5895,14.3162,1.3449,1.2576,0.0,411552.8134,0.4333706606942889,-0.2264041731580042,-0.0144388360855567,0.2253914988814317,0.2578859988931931,-1.1963992297817714,0.3270614277808522,0.8999999999999999
2014-06-26,002155.SZ,54.44467323178156,0.16,-1.5699999999999998,2.6592,-2.6,-3.95,7.45,0.9556,0.64,36.2396,51.1128,2.4478,1.4495,1.0325,742219.66,0.4055649241146711,-0.021623064026775,-0.0683536836448434,0.3269770050476724,0.3579356270810211,0.0,0.3429522752497225,0.6799999999999999
2018-10-09,002155.SZ,63.94006587065627,0.26,-1.43,2.867,0.58,-4.760000000000001,6.82,1.8709,2.12,27.1256,29.5295,1.743,0.7939,0.7331,819790.9213,0.8459808881394042,-0.0185143896102616,-0.0210188447027964,0.1867638810992709,0.0388457269700332,-0.5846952703635877,0.3129855715871254,3.96
2020-11-23,002155.SZ,62.28039909317069,0.31,-0.94,2.7119,0.96,-0.76,9.25,2.6563,1.66,69.5845,42.3638,2.1711,0.804,0.4324,1111886.5135,0.8459808881394042,-0.5560254298775192,-0.4744998211530963,0.1564778463264161,0.1470588235294117,-1.6031750928654576,0.2286348501664817,2.21
2014-06-13,002158.SZ,60.298023076186624,0.47,-0.32,3.5289,0.54,-3.39,16.74,1.1673,1.59,29.6042,27.963,5.4335,5.1996,1.2342,441718.6227,0.84,-0.0214828733488425,-0.0411262366598939,0.3731007315700619,0.138641425389755,0.0,0.3513363028953229,2.7
2017-02-24,002158.SZ,58.24057245238512,0.7100000000000001,-0.67,2.2578,-0.32,-3.76,10.67,0.4247,0.71,36.1117,33.9812,2.9043,6.3652,1.0413,565916.6572,0.4028169014084507,-0.2634867262563181,-0.0976368438298731,0.4124929656724817,0.4326280623608017,-0.8791588183624484,0.9565701559020044,0.38
2019-09-12,002158.SZ,63.37961483618007,0.77,-0.8999999999999999,4.5231,-2.45,-2.2,8.61,1.2223,0.84,22.7438,23.8344,2.5792,2.6615,2.5318,460866.1974,0.84,-0.0825392731186849,-0.045010842741741,0.3050084411930219,0.3530066815144766,-0.875358029009428,0.5979955456570156,0.94
2016-07-21,002162.SZ,66.72423966816385,1.05,-0.29,2.4168,1.95,-2.97,6.96,3.9632,2.32,410.9005,288.3119,7.3878,8.6684,0.0,593096.4,0.8362644026682838,-0.7518862089626218,-0.0811881141084749,0.1592009685230024,0.0754039497307001,-1.3230079519636482,0.338719329742669,3.5700000000000003
2020-07-08,002162.SZ,64.2288002622884,0.12,-0.32,2.1502,-1.58,-3.5900000000000003,3.18,0.6553,1.01,71.6879,103.1713,2.8321,2.328,0.0,271500.45,0.8362644026682838,-0.04296548901044,-0.0376522153799182,0.3964891041162227,0.2405745062836624,-0.8305711078654117,0.3010173548773189,1.6
2019-11-04,002163.SZ,50.97112099187752,0.22,-0.21,3.654,-3.8,-1.61,4.81,0.4392,0.82,118.3863,46.6357,5.6434,0.8091,0.0,386507.55,0.8396739130434783,-0.1081985784735712,-0.5165734029658676,0.3950542822677925,0.4889683959451401,-0.9538343481105016,0.7233154442456768,1.69
2017-08-23,002164.SZ,58.82084138678182,0.43,-0.48,2.8321,-0.1,-1.92,10.28,2.0494,1.87,584.1927,288.0197,2.314,13.1252,0.0,675745.8099,0.8468944099378882,-0.7235068468257401,-0.3410560488632078,0.1872287662740235,0.2162990196078431,-1.1492768229601202,0.2935049019607843,3.11
2020-07-07,002164.SZ,65.81749099627054,0.62,-1.4200000000000002,3.2262,2.06,-3.44,3.41,3.9611,2.46,88.0883,0.0,3.2501,1.8874,0.0,192567.8532,0.8468944099378882,-0.0758403468617839,-0.3771927192106575,0.2244265344079355,0.204656862745098,-0.955047555481395,0.2647058823529412,2.4
2015-01-26,002165.SZ,58.31546311170809,0.42,-0.15,2.7827,0.59,-0.5700000000000001,6.7,3.0954,1.68,91.3713,43.3373,3.5722,1.8931,0.8995,362746.4742,0.8451821386603995,-0.1809290566911246,-0.0612337554441222,0.2228739002932551,0.0887470997679814,-1.396877091497784,0.5574245939675174,3.24
2017-07-03,002167.SZ,66.04024784078848,1.43,-0.8999999999999999,2.4334,0.36,-6.54,11.06,4.3652,1.11,269.9046,159.6016,6.3284,8.3053,0.0,686766.276,0.8378541289933695,-0.7026190476190477,-0.1724300782321874,0.2534617700180614,0.31875,-1.3181357382825765,0.3976190476190476,0.73
2018-01-04,002167.SZ,62.16008752644768,0.25,-0.44,4.3967,-0.62,-6.29,10.68,1.2998,0.78,260.6312,152.4518,6.0584,8.0199,0.0,663170.328,0.8378541289933695,-0.6365061649659863,-0.0283783097942621,0.3419626730885009,0.2648809523809524,-0.9097304456900256,0.6672619047619047,1.14
2021-05-10,002167.SZ,65.20317680903175,0.8,0.0,3.1105,0.95,-1.83,5.64,3.4073,3.13,0.0,0.0,3.9458,5.6664,0.0,435069.036,0.8378541289933695,-0.0193346088435374,-0.4012533607184595,0.4954846478025286,0.0791666666666666,-1.05023301391818,0.1839285714285714,4.64
2020-01-03,002168.SZ,61.97193554822744,0.42,-1.52,1.7966,-1.17,-1.5,8.43,1.4075,1.47,20.0965,62.4727,3.5661,3.5615,0.0,676026.6258,0.8402173913043478,-0.1725403489207388,-0.1069604685146522,0.3210412147505423,0.2981455064194008,-0.9103196585500816,0.7945791726105563,0.72
2017-08-31,002170.SZ,60.91410578937501,0.21,-0.27,2.7528,-0.4,-1.54,7.24,0.4785,0.78,71.9697,175.7173,3.168,3.2032,1.4967,644394.3878,0.8490790255496138,-0.5732610165624669,-0.2050800854770327,0.3841138114997036,0.4642438452520516,-0.7867609959106309,0.4484173505275498,0.42
2017-02-27,002171.SZ,59.2750753295463,0.21,-1.29,2.2765,-2.66,-4.09,16.75,2.9937,1.62,127.1075,47.7676,2.8537,1.1178,0.0993,895461.7469,0.8434564809016907,-0.2114399481786313,-0.3826691606985913,0.169893816364772,0.3141975308641975,-0.9770071126148184,0.1882716049382716,1.58
2016-07-05,002172.SZ,66.90367955731293,0.63,-3.38,5.5391,0.43,-4.17,11.69,7.2457,2.3,59.7897,46.2354,7.7214,2.1327,0.0,812316.4291,0.8488509133765468,-0.0474885073012439,-0.6386829301934137,0.0470311581422692,0.3505813953488372,-1.2752721123666224,0.0610465116279069,1.92
2019-10-15,002172.SZ,59.910666997915655,0.72,-1.82,3.7553,-2.07,-2.98,3.78,1.7268,2.25,283.3166,0.0,1.781,0.6231,0.0,293509.9548,0.8488509133765468,-0.1271896971335857,-0.0003331883108519,0.3033509700176366,0.0677325581395348,-1.2342037516127125,0.1372093023255814,0.53
2016-05-30,002173.SZ,55.979582412285936,0.89,-0.93,6.0609,-1.84,-4.99,18.11,0.9987,0.49,0.0,0.0,2.4113,60.375,0.0,827389.625,0.422365988909427,-0.260582219306917,-0.0001099995997927,0.1537515375153751,0.180547112462006,-1.7678523323222466,0.5179331306990882,0.89
2019-02-22,002173.SZ,60.63671328000455,0.76,-0.12,5.0062,-1.6,-4.12,7.96,0.7448,0.7,25.7253,21.5891,0.9773,4.0001,1.2594,362065.6665,0.2464571780653111,-0.2847867259171663,-0.0406431171508842,0.3517835178351783,0.1781155015197568,-1.0658780888007249,0.4601823708206687,2.0500000000000003
2020-06-05,002174.SZ,57.85001493405254,0.29,-0.38,5.6657,-0.53,-10.09,20.97,5.3144,0.95,72.6258,41.6968,3.68,5.7852,0.0,1863129.0742,0.8486759142496847,-0.2746819007848751,-0.0365749378212294,0.1416876574307304,0.1493466085874299,-1.5807506443298969,0.2495332918481642,2.34
2016-04-05,002177.SZ,58.08209763563784,0.41,-1.0,5.5526,1.15,-12.17,7.86,5.5043,1.81,45.3228,85.191,3.6168,6.1571,0.4198,598296.3571,0.8433769187038089,-0.6789091984422255,-0.3325404683574738,0.1203178206583427,0.0830993823694553,-1.4124301632810454,0.3009545199326221,4.24
2016-10-26,002178.SZ,57.70018267281337,0.74,-0.63,1.6175,-0.8500000000000001,-4.05,9.49,2.6548,1.78,67.5281,76.7438,5.9996,6.1822,0.3235,690298.7632,0.8438981042654028,-0.4681106198521459,-0.0176514376981576,0.2222880853586247,0.2672919109026964,-1.1584431554271295,0.7878077373974208,1.06
2014-06-06,002179.SZ,59.31468561343386,0.38,-1.44,3.5963,-1.31,-2.91,15.65,0.8934,1.08,29.6728,28.2473,2.8259,2.7879,0.639,725335.2262,0.8348264277715566,-0.0017613547641682,-0.2254048632553553,0.4519553072625698,0.5737976782752903,0.0,0.480375898286346,0.77
2019-02-14,002179.SZ,62.62453505660324,0.66,-0.66,5.2006,-0.25,-2.91,37.87,0.4163,0.81,36.2912,33.5402,5.4315,4.7082,0.3169,2995293.2224,0.8348264277715566,-0.3257638470628247,-0.6500218586938292,0.4156424581005586,0.5831951354339414,-0.9982380688124306,0.8214483139856275,0.3399999999999999
2017-03-14,002180.SZ,61.315513224575234,0.36,-0.24,1.7851,0.12,-3.85,28.8,1.7134,1.04,103.6273,690.6049,15.6484,14.2245,0.0,2914629.2006,0.8443619176232275,-0.409164168148638,-0.1632259969896614,0.3985165205664194,0.3042609853528628,-0.944569154430704,0.5739014647137151,0.88
2018-03-01,002180.SZ,61.50874610660264,0.96,-0.03,3.5761,0.99,-4.03,28.34,0.4389,2.27,493.5248,29.2151,11.6081,5.192,0.1007,3014208.2163,0.8443619176232275,-0.3090389024132936,-0.0013676159072553,0.4221173297370195,0.0838881491344873,-1.2757342244833136,0.2709720372836218,2.76
2019-07-26,002180.SZ,66.09659340717039,1.29,-0.4,5.1649,1.78,-8.290000000000001,24.76,0.9023,1.53,27.6955,27.5282,5.3341,1.2008,0.4847,2633011.3877,0.8443619176232275,-0.1023934354726321,-0.5279321995349064,0.2703978422117329,0.2237017310252996,-0.711309579417425,0.3175765645805593,2.27
2020-06-05,002180.SZ,57.88537256728616,0.04,-1.82,4.792,-3.16,-10.78,31.29,1.8835,1.06,44.7009,48.6661,5.5298,1.4282,0.2557,3327222.1469,0.8443619176232275,-0.7061133313593416,-0.2082640072754352,0.1018206338503034,0.374167776298269,-1.6824797742942024,0.1484687083888149,0.6799999999999999
2020-12-04,002180.SZ,54.66219678030679,0.7000000000000001,-1.4200000000000002,2.6215,-1.71,-6.2700000000000005,31.19,0.808,1.05,44.558,72.7659,5.2919,1.4237,0.2565,3316588.6469,0.8443619176232275,-0.7175492596644332,-0.2973080913184833,0.1287929871881321,0.4267643142476697,-1.3623651063534472,0.7656458055925432,1.17
2016-07-14,002181.SZ,61.4257935023514,0.53,-1.68,3.8928,-0.92,-3.22,8.68,2.7936,1.99,0.0,0.0,2.6315,7.7988,0.216,1007798.495,0.8535553047404063,-0.630440807639799,-0.2320773128865411,0.1262683201803833,0.256553262688232,-0.8221131251124172,0.4718349135527049,1.52
2020-11-19,002181.SZ,60.50286915843191,0.2299999999999999,-1.4500000000000002,2.7248,0.25,-2.28,4.96,0.8033,1.88,68.5994,26.3002,1.3775,8.4861,0.2419,575884.8543,0.8535553047404063,-0.1873812735839225,-0.0955284927746297,0.2440811724915445,0.2113775794757389,-0.9687364011395482,0.5789180145008366,1.43
2015-02-17,002182.SZ,62.17881525705572,0.58,-1.11,3.5265,-1.4200000000000002,-1.38,12.36,2.9843,1.31,140.4352,131.0692,3.8927,0.9569,0.8091,355968.0,0.8378454596728708,-0.0394085966835481,-0.2689581812628043,0.3719752391671356,0.405902004454343,-1.345932895237469,0.7511135857461024,0.8200000000000001
2018-05-16,002182.SZ,65.10851536939086,0.33,-3.01,5.4867,-0.25,-5.489999999999999,7.66,4.7034,1.88,31.9825,32.7012,3.0821,1.005,0.6527,495159.6641,0.8378454596728708,-0.2324653647551351,-0.0917822458881602,0.2684299380979178,0.2873051224944321,-0.6206773202465834,0.5467706013363028,0.66
2017-02-28,002183.SZ,66.1898480141224,0.65,-1.9,2.3727,0.7799999999999999,-4.74,11.41,2.4735,2.12,48.645,42.3501,4.3062,0.6043,1.0905,2395442.9289,0.8594220349187237,-0.728007782682258,-0.2332383078231292,0.0968712394705174,0.189767995240928,-1.0189523637892717,0.2617489589530041,2.33
2018-09-13,002183.SZ,57.5214845742691,0.12,-1.27,2.2299,-0.83,-5.62,6.35,0.443,0.84,22.645,22.1984,2.2139,0.198,1.2577,1347913.1151,0.4262492474413004,-0.3682742454156597,-0.2539410165107709,0.296028880866426,0.4223676383105294,-1.1201484418280236,0.792385484830458,0.79
2017-08-21,002184.SZ,56.98994442878693,0.04,-0.98,4.2382,-2.55,-4.72,13.82,1.0405,0.73,249.9254,557.0908,3.0735,1.9194,0.9834,335573.1617,0.3951751866743251,-0.217542816503277,-0.1740792783662295,0.3602983362019507,0.4602724177071509,-0.7005647164272413,0.8059023836549376,0.73
2014-05-30,002185.SZ,62.42540192641262,0.16,-1.16,4.3181,-1.83,-7.430000000000001,10.2,2.3373,1.34,33.9249,31.5373,3.5101,2.761,0.4809,675663.7906,0.8407679277244494,-0.0036234991157195,-0.1785391726822956,0.3549295774647887,0.3840579710144927,0.0,0.2993311036789298,1.9
2016-03-25,002187.SZ,57.48536988097385,0.72,-1.25,5.213,-3.0,-6.39,13.57,0.7022,0.7,19.5044,18.4326,1.8324,0.6078,2.2108,464667.4248,0.4008983717012914,-0.1698707921628124,-0.0144221550577419,0.1631165919282511,0.4193011647254576,-1.5388837771911268,0.2457016084303938,0.52
2018-05-10,002187.SZ,62.07651908626599,0.6,-1.26,2.2488,1.2,-2.22,9.65,0.94,2.7,19.0046,18.3961,1.2719,0.4796,3.1088,330437.7781,0.843065693430657,-0.3303834522421957,-0.3303108643159366,0.1754484304932735,0.1464226289517471,-0.7846852579592,0.3133666112035496,2.12
2016-10-27,002191.SZ,57.14749171434178,0.05,-0.8099999999999999,1.6294,0.4599999999999999,-1.97,10.7,1.6399,2.4,19.5299,21.6806,3.2288,5.1748,0.6998,1407580.72,0.8468033775633294,-0.3554371859082574,-0.0380946808777753,0.2114457831325301,0.2030970815961882,-0.7207318399304046,0.8874329958308517,1.61
2017-03-13,002191.SZ,59.18907637044188,0.24,-1.0699999999999998,1.8603,-0.38,-1.84,10.34,1.183,1.66,18.8729,23.3947,2.9931,5.0007,1.4507,1360222.864,0.8468033775633294,-0.2707880091137376,-0.0614444788531782,0.2801204819277108,0.2424061941631923,-0.9415464917857262,0.4073853484216795,0.6799999999999999
2019-07-19,002194.SZ,60.37886411292316,0.44,-0.96,6.295,-2.94,-0.18,16.19,4.175,2.01,48.4191,27.8798,5.461,7.6497,0.0,914200.2799,0.8378378378378378,-0.478543755741399,-0.0004513079228452,0.0986804360298336,0.0556186152099886,-1.8419200735129355,0.1645856980703745,3.98
2016-10-28,002195.SZ,58.41078608675362,0.26,-0.5,1.7347,-1.26,-1.59,11.84,3.8817,2.61,54.2205,45.9827,3.5581,15.3886,0.1542,2261991.081,0.8605383734249714,-0.4808861699380166,-0.1149788263061199,0.2894887995404939,0.2051136363636363,-0.8318884559437296,0.9028409090909092,1.89
2017-06-20,002195.SZ,58.57245769883899,0.19,-2.45,3.6263,-1.54,-1.54,6.38,3.2969,1.68,33.0115,27.9135,3.2036,12.0356,0.4557,2096114.7062,0.2565864833906071,-0.4290218233471074,-0.4130434458977565,0.1642734060884549,0.3573863636363636,-1.0387804512487433,0.4539772727272727,1.11
2016-10-11,002196.SZ,57.64276198191908,0.2299999999999999,-0.52,3.0023,-4.99,-4.109999999999999,30.1,7.4667,1.35,135.2294,80.7198,3.5462,10.0496,0.2234,798357.5697,0.8503279666070364,-0.3359398086295663,-0.1495205138634348,0.1608100059559261,0.3987043580683156,-1.628927390941121,0.6024734982332155,0.43
2014-09-04,002198.SZ,66.80880283212795,0.97,-0.61,4.127,-2.01,-7.84,9.7,5.5304,0.98,35.2916,30.0473,5.9931,21.7109,0.1249,492284.5526,0.8387573964497042,-0.3536130775281282,-0.3735319697814834,0.2879952690715553,0.5149122807017544,0.0,0.2362573099415204,0.31
2020-07-08,002199.SZ,64.87955730752205,1.5599999999999998,-0.5599999999999999,2.7142,-2.64,-3.96,8.85,3.5487,1.24,145.6365,112.1136,5.4405,10.2407,0.0,215446.4913,0.8397190293742018,-0.1746119977615141,-0.1188550587410934,0.3885350318471338,0.4285714285714285,-0.7243159990188124,0.2139710509754562,0.3399999999999999
2020-11-23,002201.SZ,56.83016680304287,0.3399999999999999,-0.75,2.5955,-2.56,-2.35,14.79,1.97,1.29,175.4766,144.6848,5.1644,4.9955,0.0,491719.3881,0.8385131017672152,-0.7094625012068041,-0.0256446131117891,0.2195863746958637,0.2224894768490679,-0.8665424772290893,0.301262778111846,0.89
2014-08-05,002203.SZ,58.74998169437736,0.3899999999999999,-1.0699999999999998,3.2546,-0.41,-1.58,11.91,1.0308,1.01,31.9518,27.7993,3.1727,0.704,0.8396,921855.8108,0.2442381562099872,-0.0028041446040394,-0.4155852301503486,0.2104926423544466,0.3723135271807838,0.0,0.4184576485461441,0.93
2017-02-08,002203.SZ,55.93358616995645,0.36,-0.12,3.4898,-2.48,1.87,8.26,0.4296,0.83,30.6047,25.3534,3.3221,1.0284,0.7175,1397688.7353,0.0800256081946222,-0.1542808955362237,-0.0001951797511101,0.4580934101087652,0.1352718078381795,-0.9184729515712262,0.5347661188369153,0.36
2019-09-04,002203.SZ,56.77978572027982,0.53,-1.03,2.9014,-3.5700000000000003,-0.95,10.65,0.493,1.01,22.8764,20.7494,2.5067,0.5121,0.4894,2078994.4151,0.4180537772087068,-0.9092213124579458,-0.0854612216647811,0.2098528470889315,0.5379266750948167,-0.944277736100692,0.488621997471555,0.5700000000000001
2017-07-27,002204.SZ,55.80145125935366,0.72,-0.24,1.7881,-0.48,-7.66,4.14,0.5898,0.96,293.0739,333.456,1.2192,1.243,0.1812,799587.1932,0.4325685506435366,-0.3667553761198308,-0.0403002793412451,0.3715083798882682,0.298783858485351,-1.1959541037024388,0.2907683803206191,0.49
2017-09-08,002205.SZ,65.95209331000879,0.3,-0.26,6.8275,0.08,-5.319999999999999,26.17,5.7283,2.47,228.0578,128.5361,3.3366,5.06,0.0,303969.8311,0.8291925465838509,-0.6548493054448342,-0.133472232065856,0.1838691483361534,0.1277901785714285,-1.1935350938820115,0.8203125,2.99
2016-03-23,002206.SZ,57.32282608187873,0.02,-1.47,5.4066,-2.0,-4.5,13.82,1.0394,0.82,43.2807,31.7686,2.9382,2.719,2.1602,621582.831,0.4189723320158103,-0.1581558535828462,-0.2640315109413906,0.2686651583710407,0.5643536653609401,-1.6418082728189245,0.4549524342473419,0.22
2018-04-16,002206.SZ,62.97917171385484,0.7000000000000001,-3.08,3.5038,-0.33,-4.92,5.37,1.3817,1.4,20.932,20.932,2.295,2.0614,3.7093,656766.3824,0.8466967814793902,-0.5213703771784596,-0.2861759224445596,0.1012443438914027,0.3480693900391718,-0.6347211466810829,0.3010632344711808,1.32
2020-07-03,002206.SZ,66.53482145466528,0.5,-0.5599999999999999,1.6006,0.66,-4.33,3.38,1.2578,1.81,12.6381,14.4387,1.5157,1.0299,5.7556,413383.682,0.8466967814793902,-0.0932374241749074,-0.5823757275504146,0.3495475113122172,0.4409625069949636,-0.7235998889554507,0.4622271964185786,0.8999999999999999
2014-07-16,002208.SZ,62.96323137930615,0.27,0.0,2.4043,0.96,-2.94,6.23,1.2023,1.42,12.6253,12.9162,1.4989,1.2658,0.8026,199422.3,0.8492063492063492,-0.0059924174124568,-0.0964920184310508,0.4796380090497738,0.2210408505875769,0.0,0.3754896474538332,1.7999999999999998
2015-02-03,002208.SZ,57.04929793054958,0.05,0.0,4.8116,-0.35,-1.96,8.41,0.9622,1.01,17.0431,16.017,1.9602,1.7087,1.1891,269204.1,0.0819160997732426,-0.025786559586443,-0.1233088049551602,0.4796380090497738,0.2462227196418578,-1.2653153811311932,0.5886961387800783,1.5699999999999998
2016-08-12,002208.SZ,56.3091876800901,0.94,-1.52,3.9524,-2.37,-11.14,18.99,6.1086,2.0,66.4197,38.2604,3.7881,3.2314,0.5266,607869.9,0.8492063492063492,-0.5500084706778328,-0.1377464522204024,0.0412895927601809,0.0531617235590374,-1.421970565888868,0.2630106323447118,6.45
2019-02-18,002208.SZ,59.48308928118091,0.52,-0.09,3.9299,-1.61,2.28,10.6,2.9202,1.36,25.5568,11.6918,1.8039,1.233,0.9434,339306.0,0.8492063492063492,-0.1604258699824542,-0.1203167512710185,0.3212669683257919,0.144935646334639,-1.425312312794962,0.3296026860660324,3.11
2020-06-17,002209.SZ,63.21003703984567,0.19,-1.5699999999999998,3.9036,-0.16,-2.19,6.23,2.2697,1.8,0.0,0.0,2.0258,1.708,0.0963,121637.0432,0.8390875462392109,-0.0442490300798422,-0.3385455929566254,0.2530788177339901,0.2851491174680463,-0.9461580893315046,0.3213633597078515,1.7999999999999998
2021-03-17,002209.SZ,54.426341610828246,0.2299999999999999,-1.11,5.7252,-4.31,-7.180000000000001,6.16,1.3624,0.6,0.0,73.0454,1.9145,1.6889,0.0,120270.3348,0.0773736128236744,-0.0259325143760819,-0.1759553726749972,0.3983990147783251,0.465611685940353,-0.63059374265539,0.4236153377967133,0.33
2014-07-03,002212.SZ,61.08894068028759,0.24,-0.64,2.1085,0.65,-0.97,4.66,2.0957,1.5,47.7008,56.9501,1.3919,1.2975,1.7167,237781.16,0.8347430058555628,-0.0155489809335963,-0.074415365904025,0.4445165476963011,0.2461538461538461,0.0,0.4897435897435897,1.3
2017-08-22,002212.SZ,58.16194943386586,0.36,-1.81,2.5316,-4.760000000000001,-4.16,13.5,1.2081,1.63,220.3202,564.1735,2.0446,5.3935,0.0593,1548317.9228,0.8347430058555628,-0.1433990795529257,-0.0869492917935732,0.3900064892926671,0.3762820512820513,-0.9412946964684872,0.6948717948717948,0.37
2020-10-13,002212.SZ,65.4229163608874,1.86,-0.31,3.9846,0.08,-3.65,25.82,0.7155,0.67,75.048,110.315,3.378,4.2436,0.0,3009135.6873,0.8347430058555628,-0.9208612754766602,-0.3645861458900546,0.2731992212848799,0.3852564102564103,-1.628143260528207,0.2397435897435897,0.47
2021-04-20,002213.SZ,64.67985799728137,0.26,-2.58,4.9207,-0.75,-5.01,13.12,1.6653,1.42,1688.6494,300.513,7.1688,14.371,0.0,270272.0,0.8388405797101449,-0.21556995672501,-0.0128614549544573,0.1097560975609756,0.1005169442848937,-1.1175902390604562,0.0746697300402067,3.2300000000000004
2016-07-07,002215.SZ,58.31363630254023,0.37,-1.29,2.6669,-0.76,-2.32,10.53,3.3723,1.62,42.1649,37.9873,5.4466,4.4052,0.723,973430.0592,0.8384180790960452,-0.6302081373028717,-0.3092541498275957,0.12119503945885,0.3731176798661461,-0.6853898194941659,0.5532626882320134,1.06
2019-09-10,002215.SZ,66.70262141481052,0.31,-0.74,5.5188,2.27,-6.11,6.82,3.5968,1.62,18.9388,19.9119,2.711,1.5564,2.1994,623400.0939,0.8384180790960452,-0.1793637897145402,-0.5746572887410923,0.1578354002254791,0.1834913552704963,-1.165069132980174,0.0580033463469046,2.4
2014-06-13,002216.SZ,62.69411659726586,0.65,-0.11,4.48,-0.58,-5.24,18.79,0.2715,1.25,63.9596,81.7198,4.1948,2.0968,0.5322,755562.3713,0.8499717992103779,-0.0501448623148485,-0.0157527982255042,0.4352477477477477,0.3136490250696379,0.0,0.5977715877437326,0.64
2021-05-12,002217.SZ,55.44052065814055,0.09,0.0,3.266,-3.99,-3.69,3.41,0.5931,0.73,0.0,0.0,1.1849,0.6195,1.0264,1062697.931,0.0755064456721915,-0.0373615264189738,-0.0871247258310658,0.4843558282208589,0.1976955730745906,-0.8155054811205845,0.2898726500909642,1.79
2015-01-27,002218.SZ,57.78777131143894,0.3399999999999999,-0.41,3.0654,-3.35,-4.94,9.81,1.6971,0.93,370.1234,348.3045,3.3089,4.5145,0.0,480444.75,0.8415591699383063,-0.1675082908452939,-0.2819999395373649,0.2786516853932584,0.3257365202890495,-1.4201612903225806,0.4469149527515286,1.13
2017-07-13,002221.SZ,57.43817130824095,0.26,0.0,4.0668,-2.92,-5.13,11.2,0.4874,0.66,38.6131,29.4797,2.6854,0.9083,0.1946,1814358.3629,0.2298686464877213,-0.4077241858792098,-0.0744869373610792,0.4948717948717949,0.1420518602029312,-0.8485631847996512,0.3934611048478015,2.0
